participant_id,survey_id,saved_at,task_quality_1,task_quality_2,task_quality_3,task_quality_4,Real_SST_ability,SST_ability,SST_difficulty,SST_TMS_distraction,SST_comments,Real_timing_ability,MI_timing_ability,MI_ability,MI_vividness,MI_difficulty,MI_description,TMS_distraction,TMS_amplitude,comment
14AL,day2,2026-06-13T14:02:28,5,4,4,4,5,5,92,90,,6,6,93,93,93,Я представляла движение костей и суставов и сокращение мышц,74,50,
