participant_id,survey_id,saved_at,task_quality_1,task_quality_2,task_quality_3,task_quality_4,Real_SST_ability,SST_ability,SST_difficulty,SST_TMS_distraction,SST_comments,Real_timing_ability,MI_timing_ability,MI_ability,MI_vividness,MI_difficulty,MI_description,TMS_distraction,TMS_amplitude,comment
20FG,day2,2026-07-03T17:33:32,3,4,2,5,6,5,81,50,,5,4,77,78,80,Воображение ощущений в мышцах и суставах,74,63,
