participant_id,survey_id,saved_at,task_quality_1,task_quality_2,task_quality_3,task_quality_4,Real_SST_ability,SST_ability,SST_difficulty,SST_TMS_distraction,SST_comments,Real_timing_ability,MI_timing_ability,MI_ability,MI_vividness,MI_difficulty,MI_description,TMS_distraction,TMS_amplitude,comment
08EN,day2,2026-05-28T16:01:22,4,3,3,3,4,5,65,50,,4,5,67,68,33,Припоминание содружественных движению костно-мышечных систем,18,96,
