participant_id,survey_id,saved_at,task_quality_1,task_quality_2,task_quality_3,task_quality_4,Real_SST_ability,SST_ability,SST_difficulty,SST_TMS_distraction,SST_comments,Real_timing_ability,MI_timing_ability,MI_ability,MI_vividness,MI_difficulty,MI_description,TMS_distraction,TMS_amplitude,comment
12VD,day2,2026-06-16T18:01:52,4,3,4,3,6,7,78,46,,6,6,66,68,40,"Представлял нажатие клавиши фортепиано. Образ не визуальный, а скорее тактильный, вспоминал, какие ощущения у меня вызывает контакт с клавишей",13,50,
