participant_id,survey_id,saved_at,task_quality_1,task_quality_2,task_quality_3,task_quality_4,Real_SST_ability,SST_ability,SST_difficulty,SST_TMS_distraction,SST_comments,Real_timing_ability,MI_timing_ability,MI_ability,MI_vividness,MI_difficulty,MI_description,TMS_distraction,TMS_amplitude,comment
03AZ,day2,2026-05-27T13:19:18,5,3,2,2,5,6,65,18,,5,5,61,57,35,"Проигрывала в голове ощущения движения в сустсавах, костно-мышечные чувства.",1,67,
